Exp_name, solver, sols, solver_time_mean, total_time_mean, block,  block(2nd calc) , avg_block, solver_calls, solver_err, sr_err, how_many?, solver_v_best, total_v_best, block_total_v, file_size, nodes, satv, satc
hu_closed_german_30,nbc_compressed D+I,9087,902.9624999999999,1199.0925403237343,63511.0,45337.0,1671.342105263158,38.0,18.570743191336508,24.120805899270746,8,832.1700000000001,1096.6299698352814,63511.0,22493741.75,428999.25,15733.0,1033325.0
hu_closed_german_40,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_german_40,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_german_40,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_german_40,minion D+I,1969,477.4412166666666,570.7002489964167,9739.166666666666,6457.5,256.2938596491228,38.0,5.988521713943377,11.587524431405667,6,456.87278999999995,542.5764000415802,3195.0,2229707.5,614503.0,0.0,0.0
hu_closed_german_40,minion_compressed D+I,1969,504.75661999999994,603.6345070203146,11048.0,7110.0,290.7368421052632,38.0,25.91272573119494,28.98497259305027,3,472.65403999999995,564.3995850086212,11048.0,2008739.0,614503.0,0.0,0.0
hu_closed_german_40,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,177906.0,nan,nan,nan,nan
hu_closed_german_40,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_german_40,nbc D+I,1969,306.8391666666667,418.85417254765827,11048.0,7110.0,290.73684210526324,38.0,12.914801026068087,13.784225733597252,12,258.83,360.89999508857727,11048.0,11157485.666666666,133874.33333333334,11171.0,967627.0
hu_closed_german_40,nbc_compressed D+I,1969,311.875,1602.6741743087769,11048.0,7110.0,290.7368421052632,38.0,13.928794815058485,1153.1680505037164,8,262.89,381.653448343277,11048.0,19397651.25,143555.5,12290.5,971090.25
hu_closed_german_50,glucose D+I,377,5327.652940000001,5701.2000551223755,72932.0,71253.0,2431.0666666666666,30.0,243.55518710087043,213.58812793229828,3,4840.643710000002,5275.814081907272,72932.0,-1.0,nan,nan,nan
hu_closed_german_50,glucose D,452,6980.98493666667,7639.739685376485,102378.0,nan,226.0,453.0,263.4205151647949,330.90402176194374,3,6520.090710000006,7282.413442850113,102378.0,-1.0,nan,nan,nan
hu_closed_german_50,glucose_ordered D,445,4887.810429999999,5366.756436347961,99235.0,nan,222.5,446.0,nan,nan,1,4887.810429999999,5366.756436347961,99235.0,-1.0,nan,nan,nan
hu_closed_german_50,minion D+I,377,104.03300999999999,174.1676703453064,1679.0,1302.0,55.966666666666676,30.0,2.236115735703321,2.3620031413260794,5,98.60227999999998,167.40582156181335,1679.0,1028549.0,101115.0,0.0,0.0
hu_closed_german_50,minion_compressed D+I,377,107.137445,189.4341983795166,1679.0,1302.0,55.96666666666667,30.0,1.4174150000000052,1.564979076385498,2,105.72003,187.8692193031311,1679.0,1386112.0,101115.0,0.0,0.0
hu_closed_german_50,minion D,601,9248.864116666666,9608.178188800812,180901.0,nan,300.5,602.0,274.5559188832041,213.4800683516357,3,8720.723560000002,9206.031330347061,180901.0,-1.0,nan,nan,nan
hu_closed_german_50,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_german_50,nbc D+I,377,114.478125,211.88967417180538,1726.125,1302.0,55.73399122807018,31.0,12.694866587809882,12.412213155113603,16,76.7,172.1186351776123,1679.0,7715013.5625,87987.42857142857,11056.857142857143,919432.1428571428
hu_closed_german_50,nbc_compressed D+I,377,103.14375,209.04575356841087,1679.0,1302.0,55.96666666666667,30.0,2.733575587224802,3.682635011196319,8,90.89,188.57000160217285,1679.0,16822736.25,45106.57142857143,11060.857142857143,905741.5714285715
hu_closed_heart_10,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_10,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,1658931.0,nan,nan,nan,nan
hu_closed_heart_10,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_10,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_closed_heart_10,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_10,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_10,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_10,nbc D+I,3360,3085.6700000000005,3183.2185806035995,63820.0,23220.0,1418.2222222222224,45.0,57.60543150948484,55.65985312222468,12,2802.9599999999996,2893.119632959366,63540.0,2459826.3333333335,8084093.333333333,4584.0,140911.0
hu_closed_heart_10,nbc_compressed D+I,3360,3414.235,3557.035319964091,63540.0,23220.0,1412.0,45.0,100.35840153337105,98.95154312465088,6,3172.8399999999997,3318.1847183704376,63540.0,4168125.3333333335,8898717.333333334,6798.666666666667,148185.33333333334
hu_closed_heart_20,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_20,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,15.0,nan,nan,nan,nan
hu_closed_heart_20,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_20,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_closed_heart_20,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_20,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_closed_heart_20,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_20,nbc D+I,8484,1197.3541666666667,1302.5455254117649,98584.75,44145.75,2190.7722222222224,45.0,86.9624459478912,91.59491996956427,12,307.67,368.23681378364563,0.0,2891511.75,2953646.1428571427,4209.0,131641.0
hu_closed_heart_20,nbc_compressed D+I,8484,1348.54,1517.118782222271,94608.375,42318.75,2102.4083333333333,45.0,109.07737964399399,120.48983966056656,8,669.8900000000001,748.4271149635315,4038.0,4592314.75,3307728.75,8520.25,144020.0
hu_closed_heart_30,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_30,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_30,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_30,minion D+I,7165,12379.317371999998,12572.034666240215,64790.0,28965.0,1439.7777777777778,45.0,689.1637906526499,681.0770661246665,4,11170.687799000001,11337.448847055435,64790.0,13976567.75,45800642.0,0.0,0.0
hu_closed_heart_30,minion_compressed D+I,7165,8966.941484333334,11369.838795900345,64790.0,28965.0,1439.777777777778,45.0,998.4682938070451,1213.0307457084948,3,6993.6320240000005,9883.820653438568,64790.0,1977143.0,45800642.0,0.0,0.0
hu_closed_heart_30,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_30,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_30,nbc D+I,7165,494.2899999999999,594.0846805022313,60693.4,27256.733333333334,1348.7422222222222,45.0,nan,nan,13,295.15999999999997,438.2617332935333,3341.0,1944913.0666666667,1414801.3333333333,3985.0,122419.0
hu_closed_heart_30,nbc_compressed D+I,7165,481.3125,619.4508128762245,56718.0,25352.75,1260.4,45.0,45.27897516468637,57.38765955616141,8,176.43,232.49625492095947,214.0,3989367.375,1319798.0,7480.0,132287.5
hu_closed_heart_40,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_40,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,6489003.0,nan,nan,nan,nan
hu_closed_heart_40,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_40,minion D+I,3630,874.4617036,941.0128933906556,24073.0,13183.0,534.9555555555555,45.0,11.428370244201977,14.341165142185607,5,852.6302509999997,911.4242222309113,24073.0,4893376.4,4456169.0,0.0,0.0
hu_closed_heart_40,minion_compressed D+I,3630,809.8599506666666,901.5682338078817,24073.0,13183.0,534.9555555555555,45.0,18.45081953487503,17.9355938410184,3,785.705623,876.4344477653503,24073.0,1262150.0,4456169.0,0.0,0.0
hu_closed_heart_40,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,1.0,nan,nan,nan,nan
hu_closed_heart_40,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_40,nbc D+I,3630,141.774375,219.62871259450912,24073.0,13183.0,534.9555555555555,45.0,nan,nan,16,113.62999999999998,178.40576815605164,24073.0,1188176.9411764706,467054.14285714284,3639.0,106987.0
hu_closed_heart_40,nbc_compressed D+I,3630,143.7925,241.2331525683403,24073.0,13183.0,534.9555555555555,45.0,8.752780119563646,10.314489581328653,8,99.47999999999999,193.25062775611877,24073.0,3096025.5,477589.25,5818.75,113755.0
hu_closed_heart_50,glucose D+I,483,748.3908526666668,1094.4283579985301,119320.0,116886.0,3059.4871794871797,39.0,28.558167185255396,33.7858932599338,3,716.9546739999998,1048.6549396514893,119320.0,-1.0,nan,nan,nan
hu_closed_heart_50,glucose D,529,965.5362377500004,1170.7402328252792,140185.0,nan,264.5,530.0,18.926144896316675,109.98749800951124,4,917.0591559999996,1032.9642996788025,140185.0,-1.0,nan,nan,nan
hu_closed_heart_50,glucose_ordered D,537,1067.5304459999998,1439.8034477233887,144453.0,nan,268.5,538.0,nan,nan,1,1067.5304459999998,1439.8034477233887,144453.0,-1.0,nan,nan,nan
hu_closed_heart_50,minion D+I,483,49.04702279999999,91.96903309822082,2434.0,985.0,62.41025641025641,39.0,2.073321514035134,4.337844320446646,5,45.609601000000005,80.24424982070923,2434.0,458606.2,355761.0,0.0,0.0
hu_closed_heart_50,minion_compressed D+I,483,55.999943999999985,106.5621337890625,2434.0,985.0,62.41025641025641,39.0,2.487932999999994,3.620921373367309,2,53.512010999999994,102.94121241569519,2434.0,541718.0,355761.0,0.0,0.0
hu_closed_heart_50,minion D,611,6709.4775499999905,6902.57044172287,186966.0,nan,305.5,612.0,nan,nan,1,6709.4775499999905,6902.57044172287,186966.0,-1.0,nan,nan,nan
hu_closed_heart_50,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_heart_50,nbc D+I,483,28.58266666666667,85.24605425198872,2434.0,985.0,62.41025641025638,39.0,1.141635195951369,3.7369451508934,15,20.549999999999997,58.27964663505554,2434.0,751816.2,119518.0,3300.0,90614.0
hu_closed_heart_50,nbc_compressed D+I,483,33.62833333333334,98.39407698313396,2434.0,985.0,62.41025641025641,39.0,0.7891996649208043,1.7318240177583688,6,30.44,91.21802639961243,2434.0,1972936.0,128767.66666666667,3685.3333333333335,91856.0
hu_closed_hepatit_10,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_10,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_10,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_10,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_closed_hepatit_10,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_10,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_10,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_10,nbc D+I,6577,88.23500000000001,154.27098144803728,115120.0,29619.0,3385.8823529411757,34.0,2.777862596385141,4.031209161859508,14,73.31,134.26649379730225,115120.0,1109596.0,569990.8571428572,2380.0,49838.0
hu_closed_hepatit_10,nbc_compressed D+I,6577,100.76500000000001,207.44346910715103,115120.0,29619.0,3385.8823529411766,34.0,4.125604284742504,7.405262480465674,8,86.73000000000003,185.53960180282593,115120.0,2300943.5,672759.4285714285,5341.714285714285,59018.28571428572
hu_closed_hepatit_20,glucose D+I,179,246.462971,388.5313578446706,18637.0,16110.0,548.1470588235294,34.0,7.704674340023566,15.604031766522667,3,237.93067699999997,367.2245178222656,18637.0,-1.0,nan,nan,nan
hu_closed_hepatit_20,glucose D,564,305.5375926666666,722.3199666341146,159330.0,nan,282.0,565.0,53.61519633333331,239.89613381634842,3,198.30720000000002,242.5277111530304,159330.0,-1.0,nan,nan,nan
hu_closed_hepatit_20,glucose_ordered D,497,648.9696510000003,975.2485067844391,123753.0,nan,248.5,498.0,nan,nan,1,648.9696510000003,975.2485067844391,123753.0,-1.0,nan,nan,nan
hu_closed_hepatit_20,minion D+I,179,4263.582356666667,4322.725939909617,2527.0,379.0,74.32352941176471,34.0,125.21840852452824,136.89711857379652,3,4091.2374409999998,4127.619317770004,2527.0,418097.0,84676617.0,0.0,0.0
hu_closed_hepatit_20,minion_compressed D+I,179,4340.425191,4427.230366230011,2527.0,379.0,74.32352941176471,34.0,187.0311089999991,216.14063549041745,2,4153.394082000002,4211.0897307395935,2527.0,371542.0,84676617.0,0.0,0.0
hu_closed_hepatit_20,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_20,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_20,nbc D+I,179,31.254375000000003,71.24389860033989,2527.0,379.0,74.32352941176471,34.0,0.7261846463710175,3.2764281249122575,16,26.13,47.11618089675903,2527.0,323763.125,327217.0,2083.0,35720.0
hu_closed_hepatit_20,nbc_compressed D+I,179,32.866666666666674,77.78645646572113,2527.0,379.0,74.32352941176471,34.0,2.413430016479542,2.2138067926634744,6,27.830000000000005,69.2127332687378,2527.0,900497.0,336123.3333333333,2237.0,36276.333333333336
hu_closed_hepatit_30,glucose D+I,72,105.03516933333333,180.9362108707428,3360.0,2628.0,98.82352941176471,34.0,2.127879367603373,10.199524639737799,3,102.81571500000001,170.43981885910034,3360.0,-1.0,nan,nan,nan
hu_closed_hepatit_30,glucose D,156,240.71327399999996,339.8723587989807,12246.0,nan,78.0,157.0,nan,nan,3,220.1789599999999,282.59358286857605,12246.0,-1.0,nan,nan,nan
hu_closed_hepatit_30,glucose_ordered D,148,115.64051899999997,237.79472589492798,11026.0,nan,74.0,149.0,nan,nan,1,115.64051899999997,237.79472589492798,11026.0,-1.0,nan,nan,nan
hu_closed_hepatit_30,minion D+I,72,435.86695799999995,462.03041915893556,732.0,228.0,21.529411764705884,34.0,5.024071274932654,3.5175732217474978,5,425.88824400000004,453.15218210220337,732.0,148928.2,8795619.0,0.0,0.0
hu_closed_hepatit_30,minion_compressed D+I,72,460.1850159999999,490.606853723526,732.0,228.0,21.529411764705884,34.0,16.197111000000007,14.308500289916992,2,443.9879049999999,476.298353433609,732.0,302062.0,8795619.0,0.0,0.0
hu_closed_hepatit_30,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_30,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_30,nbc D+I,72,14.643043478260868,54.08589443953141,732.0,228.0,21.529411764705877,34.0,0.3547951782242112,2.186350183328803,23,12.799999999999999,30.969797372817993,732.0,186823.34782608695,185318.0,1889.0,30659.0
hu_closed_hepatit_30,nbc_compressed D+I,72,17.054999999999996,53.86655739943186,732.0,228.0,21.529411764705884,34.0,0.39958937256472044,1.3923660821792834,6,15.469999999999997,50.66693592071533,732.0,742295.0,196542.33333333334,1962.0,30997.333333333332
hu_closed_hepatit_40,glucose D+I,4363,4293.500878333335,6571.142132600148,9544823.0,9520066.0,280730.0882352941,34.0,129.5360915006913,195.4764599352665,3,4113.514431000005,6196.842424869537,9544823.0,-1.0,nan,nan,nan
hu_closed_hepatit_40,glucose D,6358,5543.803153333327,5831.629588047664,20215261.0,nan,3179.0,6359.0,nan,nan,3,5391.144215999985,5650.00283741951,20215261.0,-1.0,nan,nan,nan
hu_closed_hepatit_40,glucose_ordered D,6552,4681.620737999998,6693.1956441402435,21467628.0,nan,3276.0,6553.0,nan,nan,1,4681.620737999998,6693.1956441402435,21467628.0,-1.0,nan,nan,nan
hu_closed_hepatit_40,minion D+I,4363,216.89745333333337,265.0317899386088,24757.0,16031.0,728.1470588235294,34.0,12.335697392664327,10.908409405443711,3,192.33558700000003,243.2920594215393,24757.0,4420419.666666667,1350366.0,0.0,0.0
hu_closed_hepatit_40,minion_compressed D+I,4363,183.94901250000004,260.1677370071411,24757.0,16031.0,728.1470588235294,34.0,12.805046499999987,13.089300394058228,2,171.14396600000003,247.07843661308289,24757.0,911637.0,1350366.0,0.0,0.0
hu_closed_hepatit_40,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,378.0,nan,nan,nan,nan
hu_closed_hepatit_40,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_40,nbc D+I,4363,16.79727272727273,64.90196163004094,24757.0,16031.0,728.1470588235295,34.0,0.4424417597196286,2.4912008871390108,11,14.740000000000002,50.828375577926636,24757.0,593447.0,140055.66666666666,1689.0,31054.0
hu_closed_hepatit_40,nbc_compressed D+I,4363,20.061666666666664,103.5303891102473,24757.0,16031.0,728.1470588235294,34.0,0.6733518974338587,1.076714781235613,6,18.669999999999998,100.81723427772522,24757.0,1595663.6666666667,149706.33333333334,4210.666666666667,38759.333333333336
hu_closed_hepatit_50,glucose D+I,3422,1367.183189999999,3184.804880539576,5868960.0,5856753.0,172616.4705882353,34.0,35.791540040315965,195.77523114819655,3,1319.9256760000012,2890.346485376358,5868960.0,-1.0,nan,nan,nan
hu_closed_hepatit_50,glucose D,4762,1858.1259594999985,2317.429397583008,11340703.0,nan,2381.0,4763.0,nan,nan,2,1572.9577029999996,2313.3100039958954,11340703.0,-1.0,nan,nan,nan
hu_closed_hepatit_50,glucose_ordered D,4879,1811.5869279999968,3543.9407534599304,11904760.0,nan,2439.5,4880.0,nan,nan,1,1811.5869279999968,3543.9407534599304,11904760.0,-1.0,nan,nan,nan
hu_closed_hepatit_50,minion D+I,3422,40.81236966666667,83.89211781819661,12207.0,12207.0,359.02941176470586,34.0,1.0189405926127948,3.3599777418114485,3,39.23436,78.0748884677887,12207.0,3190736.3333333335,199184.0,0.0,0.0
hu_closed_hepatit_50,minion_compressed D+I,3422,49.227471,117.51262044906616,12207.0,12207.0,359.02941176470586,34.0,2.5726829999999974,5.493863582611083,2,46.654788,112.01875686645508,12207.0,745100.0,199184.0,0.0,0.0
hu_closed_hepatit_50,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_50,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hepatit_50,nbc D+I,3422,8.888461538461538,52.50869679450989,12207.0,12207.0,359.0294117647059,34.0,0.26307804768090703,2.644961093852533,13,7.329999999999999,38.84222364425659,12207.0,397263.1538461539,80407.0,1598.0,27522.0
hu_closed_hepatit_50,nbc_compressed D+I,3422,10.450000000000001,86.29405458768208,12207.0,12207.0,359.02941176470586,34.0,0.24321458289611964,0.7487928526594346,6,9.6,83.98525857925415,12207.0,1339039.6666666667,81537.33333333333,3711.3333333333335,33932.0
hu_closed_hypo_10,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_10,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_10,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_10,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_closed_hypo_10,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_10,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_10,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_10,nbc D+I,481,6882.1525,7203.711164727807,9761.25,1824.75,227.00581395348837,43.0,992.4310061487483,986.8285754534004,16,65.54,312.042884349823,0.0,83092573.625,769508.0,36461.0,10440938.0
hu_closed_hypo_10,nbc_compressed D+I,481,9573.253333333334,9900.9785485665,13015.0,2433.0,302.6744186046512,43.0,628.2995056269829,621.4183857263507,6,8116.189999999998,8547.579649448395,13015.0,221688594.66666666,853855.3333333334,36891.0,10442451.0
hu_closed_hypo_20,glucose D+I,39,3554.57531,3846.608924150467,1008.0,468.0,23.441860465116278,43.0,1373.0620475385801,1431.1274001247832,5,195.02030000000002,350.7527482509613,0.0,-1.0,nan,nan,nan
hu_closed_hypo_20,glucose D,123,5950.739675000002,6510.73792296648,5904.75,nan,50.875,102.75,nan,nan,4,1788.1405000000002,2126.873078107834,741.0,-1.0,nan,nan,nan
hu_closed_hypo_20,glucose_ordered D,142,7665.935400000003,8240.936951875687,10153.0,nan,71.0,143.0,nan,nan,1,7665.935400000003,8240.936951875687,10153.0,-1.0,nan,nan,nan
hu_closed_hypo_20,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_closed_hypo_20,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_20,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_20,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_20,nbc D+I,39,5116.526363636363,5812.656214475632,825.0,145.75,19.18604651162791,43.0,nan,nan,11,41.76,287.92043948173523,0.0,105018013.0,460128.0,35276.0,10006148.0
hu_closed_hypo_20,nbc_compressed D+I,39,5891.445,6138.2511696020765,900.0,159.0,20.930232558139537,43.0,202.41132742923884,200.4608418041727,6,5266.250000000001,5539.693027496338,900.0,210058018.33333334,431548.3333333333,35314.0,10006421.666666666
hu_closed_hypo_30,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_30,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_30,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_30,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_closed_hypo_30,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_30,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_30,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_closed_hypo_30,nbc D+I,2748,5838.184,6155.916355673472,51658.2,13186.2,1201.3534883720931,43.0,450.2747327860224,458.1246433073323,15,187.23999999999998,391.6809389591217,0.0,80995046.6,355009.3333333333,34741.0,9727984.0
